Id,LotFrontage,LotArea,Street,Alley,Utilities,LotConfig,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,RoofStyle,RoofMatl,Exterior1st,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,TotalBsmtSF,Heating,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,FullBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,GarageType,GarageArea,GarageCond,PavedDrive,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
1189,68,8935,Pave,NA,AllPub,Inside,CollgCr,Norm,Norm,1Fam,2Story,7,5,2002,Gable,CompShg,VinylSd,95,Gd,TA,PConc,Gd,TA,831,GasA,831,829,0,1660,2,3,1,Gd,7,Typ,0,Attchd,493,TA,Y,0,NA,NA,NA,0,7,2009,WD,Normal,195000
1190,60,7500,Pave,NA,AllPub,Inside,Gilbert,Norm,Norm,1Fam,2Story,7,5,1999,Gable,CompShg,VinylSd,0,TA,TA,PConc,TA,TA,994,GasA,1028,776,0,1804,2,3,1,Gd,7,Typ,1,Attchd,442,TA,Y,0,NA,NA,NA,0,6,2010,WD,Normal,189000
1191,NA,32463,Pave,NA,AllPub,Inside,Mitchel,Norm,Norm,2fmCon,1Story,4,4,1961,Gable,CompShg,MetalSd,149,TA,Gd,CBlock,TA,TA,1249,GasA,1622,0,0,1622,1,3,1,TA,7,Typ,1,2Types,1356,TA,Y,0,NA,NA,NA,0,3,2007,WD,Normal,168000
1192,24,2645,Pave,Pave,AllPub,Inside,Somerst,Norm,Norm,Twnhs,2Story,8,5,1999,Gable,CompShg,MetalSd,456,Gd,TA,PConc,Gd,TA,776,GasA,764,677,0,1441,2,2,1,Gd,5,Typ,0,Detchd,492,TA,Y,0,NA,NA,NA,0,11,2007,WD,Normal,174000
1193,60,9600,Pave,Grvl,AllPub,Inside,OldTown,Norm,Norm,1Fam,1.5Fin,5,8,1925,Gambrel,CompShg,VinylSd,0,TA,TA,PConc,TA,TA,702,GasA,842,630,0,1472,1,3,1,Gd,6,Typ,0,Detchd,250,Fa,P,0,NA,GdWo,NA,0,7,2007,WD,Normal,125000
1194,NA,4500,Pave,NA,AllPub,FR2,Mitchel,Norm,Norm,TwnhsE,1Story,6,5,1999,Hip,CompShg,VinylSd,425,TA,TA,PConc,Ex,TA,1224,GasA,1224,0,0,1224,2,2,1,TA,5,Typ,0,Attchd,402,TA,Y,0,NA,NA,NA,0,6,2009,WD,Normal,165000
1195,80,9364,Pave,NA,AllPub,Corner,Sawyer,Norm,Norm,1Fam,2Story,6,7,1969,Gable,CompShg,HdBoard,143,TA,TA,CBlock,TA,TA,663,GasA,663,689,0,1352,1,4,1,TA,7,Typ,0,Attchd,299,TA,Y,0,NA,MnPrv,NA,0,3,2010,WD,Normal,158000
1196,51,8029,Pave,NA,AllPub,Inside,Gilbert,Norm,Norm,1Fam,2Story,6,5,2005,Gable,CompShg,VinylSd,0,TA,TA,PConc,Gd,TA,728,GasA,728,728,0,1456,2,3,1,Gd,8,Typ,0,Attchd,400,TA,Y,0,NA,NA,NA,0,7,2008,WD,Normal,176000
1197,58,14054,Pave,NA,AllPub,Inside,Gilbert,Norm,Norm,1Fam,2Story,7,5,2006,Gable,CompShg,VinylSd,0,Gd,TA,PConc,Gd,TA,879,GasA,879,984,0,1863,2,4,1,Gd,9,Typ,1,BuiltIn,660,TA,Y,0,NA,NA,NA,0,11,2006,New,Partial,219210
1198,65,8850,Pave,NA,AllPub,Corner,OldTown,Norm,Norm,1Fam,2.5Unf,7,6,1916,Gable,CompShg,MetalSd,0,TA,TA,BrkTil,TA,TA,815,GasA,815,875,0,1690,1,3,1,TA,7,Typ,1,Detchd,225,TA,Y,0,NA,NA,NA,0,7,2006,ConLw,Normal,144000
1199,70,9100,Pave,NA,AllPub,Inside,CollgCr,Norm,Norm,1Fam,1Story,7,5,2001,Gable,CompShg,VinylSd,0,Gd,TA,PConc,Gd,TA,1212,GasA,1212,0,0,1212,2,3,1,Gd,6,Typ,0,Attchd,573,TA,Y,0,NA,NA,NA,0,6,2009,WD,Normal,178000
1200,75,11235,Pave,NA,AllPub,Inside,Sawyer,Norm,Norm,1Fam,1Story,4,5,1963,Gable,CompShg,HdBoard,51,TA,TA,CBlock,TA,TA,1051,GasA,1382,0,0,1382,1,3,1,TA,6,Typ,1,Attchd,459,TA,Y,0,NA,NA,NA,0,10,2006,WD,Normal,148000
1201,71,9353,Pave,NA,AllPub,Inside,NAmes,Norm,Norm,1Fam,1Story,4,5,1970,Gable,CompShg,MetalSd,0,TA,TA,CBlock,TA,TA,864,GasA,864,0,0,864,1,3,1,TA,5,Typ,0,Attchd,280,TA,Y,0,NA,NA,Shed,0,7,2006,Oth,Abnorml,116050
1202,80,10400,Pave,NA,AllPub,Corner,CollgCr,Norm,Norm,1Fam,2Story,7,5,1998,Gable,CompShg,VinylSd,0,TA,TA,PConc,Gd,TA,866,GasA,866,913,0,1779,2,3,1,Gd,6,Typ,0,Attchd,546,TA,Y,0,NA,NA,NA,0,3,2009,WD,Normal,197900
1203,50,6000,Pave,NA,AllPub,Corner,BrkSide,Norm,Norm,1Fam,1.5Fin,5,8,1925,Gable,CompShg,Wd Sdng,0,TA,TA,BrkTil,TA,TA,884,GasA,884,464,0,1348,1,3,1,TA,5,Typ,1,Detchd,216,TA,N,0,NA,NA,NA,0,5,2009,WD,Normal,117000
1204,75,9750,Pave,NA,AllPub,Inside,CollgCr,Norm,Norm,1Fam,1Story,7,5,2000,Gable,CompShg,VinylSd,171,Gd,TA,PConc,Gd,TA,1630,GasA,1630,0,0,1630,2,3,1,Gd,6,Typ,1,Attchd,451,TA,Y,0,NA,NA,NA,0,10,2009,WD,Normal,213000
1205,78,10140,Pave,NA,AllPub,Inside,NWAmes,Norm,Norm,1Fam,1Story,5,6,1975,Gable,CompShg,HdBoard,0,TA,TA,CBlock,Gd,TA,1056,GasA,1074,0,0,1074,1,3,1,TA,6,Typ,0,Attchd,495,TA,Y,0,NA,MnPrv,NA,0,7,2006,WD,Normal,153500
1206,90,14684,Pave,NA,AllPub,CulDSac,SawyerW,Norm,Norm,1Fam,1Story,7,7,1990,Hip,CompShg,HdBoard,234,Gd,TA,CBlock,Gd,TA,2158,GasA,2196,0,0,2196,2,3,1,Gd,7,Typ,1,Attchd,701,TA,Y,0,NA,NA,NA,0,6,2009,WD,Normal,271900
1207,NA,8900,Pave,NA,AllPub,Inside,SawyerW,Norm,Norm,1Fam,1Story,4,4,1966,Gable,CompShg,HdBoard,0,TA,TA,CBlock,TA,TA,1056,GasA,1056,0,0,1056,1,2,1,TA,5,Typ,0,Detchd,384,TA,Y,0,NA,MnPrv,NA,0,11,2006,WD,Normal,107000
1208,70,9135,Pave,NA,AllPub,Inside,CollgCr,Norm,Norm,1Fam,1Story,6,5,2003,Gable,CompShg,VinylSd,120,Gd,TA,PConc,Gd,TA,1682,GasA,1700,0,0,1700,2,3,1,Gd,7,Typ,0,Attchd,544,TA,Y,0,NA,NA,NA,0,5,2006,WD,Normal,200000
1209,70,7763,Pave,NA,AllPub,Inside,NAmes,Norm,Norm,1Fam,1Story,5,7,1962,Gable,CompShg,MetalSd,0,TA,Gd,CBlock,TA,TA,931,GasA,1283,0,0,1283,1,3,1,TA,6,Typ,0,Detchd,506,TA,Y,0,NA,NA,NA,0,10,2008,WD,Normal,140000
1210,85,10182,Pave,NA,AllPub,CulDSac,Somerst,RRNn,Norm,1Fam,1Story,8,5,2006,Hip,CompShg,VinylSd,420,Gd,TA,PConc,Ex,TA,1660,GasA,1660,0,0,1660,2,3,1,Gd,8,Typ,1,Attchd,500,TA,Y,0,NA,NA,NA,0,5,2006,New,Partial,290000
1211,70,11218,Pave,NA,AllPub,Inside,SawyerW,Norm,Norm,1Fam,2Story,6,5,1992,Gable,CompShg,Wd Sdng,0,Gd,TA,PConc,Gd,TA,1055,GasA,1055,790,0,1845,2,3,1,Gd,8,Typ,1,Attchd,462,TA,Y,0,NA,GdPrv,Shed,400,5,2010,WD,Normal,189000
1212,152,12134,Pave,NA,AllPub,Inside,Gilbert,Norm,Norm,1Fam,1.5Fin,8,7,1988,Gable,CompShg,Wd Sdng,0,Gd,TA,Wood,Gd,TA,559,GasA,1080,672,0,1752,2,4,1,TA,8,Typ,0,Basment,492,TA,Y,0,NA,NA,NA,0,6,2010,WD,Normal,164000
1213,50,9340,Pave,NA,AllPub,Inside,Edwards,Norm,Norm,1Fam,1Story,4,6,1941,Hip,CompShg,MetalSd,0,TA,TA,CBlock,TA,TA,672,GasA,672,0,0,672,1,2,1,TA,4,Typ,0,Attchd,234,TA,N,0,NA,NA,NA,0,8,2009,WD,Normal,113000
1214,NA,10246,Pave,NA,AllPub,CulDSac,Sawyer,Norm,Norm,1Fam,SLvl,4,9,1965,Gable,CompShg,VinylSd,0,TA,Gd,CBlock,TA,Gd,648,GasA,960,0,0,960,0,0,1,TA,3,Typ,0,Attchd,364,TA,Y,0,NA,NA,NA,0,5,2006,WD,Normal,145000
1215,69,10205,Pave,NA,AllPub,Inside,NAmes,Norm,Norm,1Fam,SFoyer,5,5,1962,Gable,CompShg,MetalSd,0,TA,TA,CBlock,TA,TA,925,GasA,999,0,0,999,1,3,1,TA,6,Typ,0,Attchd,300,TA,Y,0,NA,NA,NA,0,5,2006,WD,Normal,134500
1216,99,7094,Pave,NA,AllPub,Inside,Sawyer,Norm,Norm,1Fam,1Story,5,5,1966,Gable,CompShg,VinylSd,0,TA,TA,CBlock,TA,TA,894,GasA,894,0,0,894,1,3,1,TA,5,Typ,0,Detchd,384,TA,Y,0,NA,MnPrv,NA,0,5,2007,WD,Normal,125000
1217,68,8930,Pave,NA,AllPub,Inside,Sawyer,RRAe,Norm,Duplex,1.5Fin,6,5,1978,Gable,CompShg,VinylSd,0,TA,TA,Slab,NA,NA,0,GasA,1318,584,0,1902,2,4,2,TA,8,Typ,0,Attchd,539,TA,Y,0,NA,NA,NA,0,4,2010,WD,Normal,112000
1218,72,8640,Pave,NA,AllPub,Inside,Somerst,Norm,Norm,1Fam,1Story,8,5,2009,Gable,CompShg,CemntBd,72,Gd,TA,PConc,Gd,TA,1300,GasA,1314,0,0,1314,2,3,1,Gd,6,Typ,0,Attchd,552,TA,Y,0,NA,NA,NA,0,9,2009,New,Partial,229456
1219,52,6240,Pave,NA,AllPub,Inside,BrkSide,Norm,Norm,1Fam,1.5Fin,4,5,1947,Gable,CompShg,AsbShng,0,TA,TA,Slab,NA,NA,0,GasA,672,240,0,912,1,2,1,TA,3,Typ,0,NA,0,NA,N,0,NA,NA,NA,0,7,2006,WD,Normal,80500
1220,21,1680,Pave,NA,AllPub,Inside,BrDale,Norm,Norm,Twnhs,2Story,6,5,1971,Gable,CompShg,CemntBd,236,TA,TA,CBlock,TA,TA,672,GasA,672,546,0,1218,1,3,1,TA,7,Typ,0,NA,0,NA,N,0,NA,NA,NA,0,4,2006,WD,Abnorml,91500
1221,66,7800,Pave,NA,AllPub,Inside,NAmes,Norm,Norm,1Fam,1Story,5,5,1964,Gable,CompShg,Wd Sdng,0,TA,TA,CBlock,TA,TA,912,GasA,912,0,0,912,1,2,1,TA,5,Typ,0,Attchd,288,TA,Y,0,NA,NA,NA,0,11,2006,WD,Abnorml,115000
1222,55,8250,Pave,NA,AllPub,Inside,Sawyer,Feedr,Norm,1Fam,1Story,5,5,1968,Hip,CompShg,HdBoard,0,TA,TA,CBlock,TA,TA,952,GasA,1211,0,0,1211,1,3,1,TA,5,Typ,1,Attchd,322,TA,Y,0,NA,NA,NA,0,8,2008,WD,Normal,134000
1223,78,10496,Pave,NA,AllPub,Inside,NAmes,Artery,Norm,1Fam,1.5Fin,6,6,1949,Gable,CompShg,Wd Sdng,320,TA,TA,CBlock,TA,TA,1040,GasA,1168,678,0,1846,2,3,1,TA,7,Typ,1,Attchd,315,TA,Y,0,NA,GdWo,NA,0,1,2007,WD,Normal,143000
1224,89,10680,Pave,NA,AllPub,Inside,NAmes,Norm,Norm,1Fam,1Story,5,3,1951,Hip,CompShg,Wd Sdng,44,TA,TA,CBlock,TA,Fa,2136,GasA,2136,0,0,2136,2,4,1,TA,7,Mod,0,Detchd,528,TA,Y,0,NA,MnPrv,NA,0,10,2006,WD,Normal,137900
1225,60,15384,Pave,NA,AllPub,Inside,Gilbert,RRAn,Norm,1Fam,2Story,7,5,2004,Gable,CompShg,VinylSd,0,Gd,TA,PConc,Gd,TA,788,GasA,788,702,0,1490,2,3,1,Gd,8,Typ,1,Attchd,388,TA,Y,0,NA,NA,NA,0,2,2008,WD,Normal,184000
1226,65,10482,Pave,NA,AllPub,Inside,NAmes,Norm,Norm,1Fam,SLvl,6,8,1958,Hip,CompShg,VinylSd,63,TA,Gd,CBlock,TA,TA,588,GasA,1138,0,0,1138,1,3,1,TA,6,Typ,0,Attchd,264,TA,Y,0,NA,MnWw,NA,0,6,2007,WD,Normal,145000
1227,86,14598,Pave,NA,AllPub,CulDSac,Somerst,Feedr,Norm,1Fam,2Story,6,5,2007,Gable,CompShg,VinylSd,74,Gd,TA,PConc,Gd,TA,894,GasA,894,1039,0,1933,2,4,1,Gd,9,Typ,1,BuiltIn,668,TA,Y,0,NA,NA,NA,0,1,2008,WD,Normal,214000
1228,72,8872,Pave,NA,AllPub,Corner,NAmes,Norm,Norm,1Fam,1Story,5,8,1965,Gable,CompShg,VinylSd,300,TA,TA,CBlock,TA,TA,912,GasA,912,0,0,912,1,2,1,Gd,5,Typ,0,Detchd,576,TA,Y,0,NA,NA,NA,0,12,2008,WD,Normal,147000
1229,65,8769,Pave,NA,AllPub,Corner,NridgHt,Norm,Norm,TwnhsE,1Story,9,5,2008,Hip,CompShg,MetalSd,766,Ex,TA,PConc,Ex,TA,1702,GasA,1702,0,0,1702,1,1,1,Ex,7,Typ,1,Attchd,1052,TA,Y,0,NA,NA,NA,0,10,2008,New,Partial,367294
1230,70,7910,Pave,NA,AllPub,Inside,NAmes,Norm,Norm,1Fam,SLvl,5,5,1960,Hip,CompShg,BrkFace,0,TA,TA,CBlock,TA,TA,1075,GasA,1507,0,0,1507,2,4,1,TA,7,Maj1,0,Basment,404,TA,Y,0,NA,GdWo,NA,0,8,2008,WD,Normal,127000
1231,NA,18890,Pave,NA,AllPub,Inside,Sawyer,Feedr,RRAe,Duplex,1.5Fin,5,5,1977,Shed,CompShg,Plywood,1,TA,TA,CBlock,Gd,TA,1361,GasA,1361,1259,0,2620,2,4,2,TA,12,Typ,1,BuiltIn,600,TA,N,0,NA,NA,Gar2,8300,8,2007,WD,Normal,190000
1232,70,7728,Pave,NA,AllPub,Inside,NAmes,Norm,Norm,Duplex,SLvl,5,6,1962,Hip,CompShg,Wd Sdng,120,TA,TA,CBlock,TA,TA,1106,GasA,1190,0,0,1190,1,3,1,TA,6,Typ,0,Attchd,540,TA,Y,0,NA,GdWo,NA,0,5,2006,WD,Normal,132500
1233,70,9842,Pave,NA,AllPub,FR2,NAmes,Norm,Norm,Duplex,1Story,4,5,1962,Gable,CompShg,HdBoard,0,TA,TA,Slab,NA,NA,0,GasA,1224,0,0,1224,2,2,2,TA,6,Typ,0,CarPort,462,TA,Y,0,NA,NA,NA,0,3,2007,WD,Normal,101800
1234,NA,12160,Pave,NA,AllPub,Inside,NAmes,Norm,Norm,1Fam,1Story,5,5,1959,Hip,CompShg,Plywood,180,TA,TA,CBlock,TA,TA,1188,GasA,1188,0,0,1188,1,3,1,TA,6,Typ,0,Attchd,531,TA,Y,0,NA,MnPrv,NA,0,5,2010,COD,Abnorml,142000
1235,55,8525,Pave,NA,AllPub,Inside,SWISU,Norm,Norm,1Fam,2Story,5,6,1911,Gable,CompShg,MetalSd,0,TA,TA,PConc,TA,TA,940,GasA,1024,940,0,1964,1,4,1,TA,7,Typ,0,NA,0,NA,N,0,NA,NA,NA,0,11,2008,WD,Abnorml,130000
1236,96,13132,Pave,NA,AllPub,Inside,Crawfor,Norm,Norm,1Fam,2Story,5,5,1914,Gable,CompShg,Wd Sdng,0,TA,TA,BrkTil,Gd,TA,747,GasA,892,892,0,1784,1,4,1,TA,9,Typ,0,Detchd,180,Fa,N,0,NA,NA,NA,0,7,2006,WD,Normal,138887
1237,36,2628,Pave,NA,AllPub,Inside,NridgHt,Norm,Norm,Twnhs,2Story,7,5,2003,Gable,CompShg,VinylSd,106,Gd,TA,PConc,Gd,TA,764,GasA,764,862,0,1626,2,2,1,Gd,6,Typ,0,BuiltIn,474,TA,Y,0,NA,NA,NA,0,6,2010,WD,Normal,175500
1238,41,12393,Pave,NA,AllPub,FR2,CollgCr,Norm,Norm,1Fam,2Story,7,5,2004,Gable,CompShg,VinylSd,0,Gd,TA,PConc,Gd,TA,847,GasA,847,1101,0,1948,2,4,1,Gd,8,Typ,1,BuiltIn,434,TA,Y,0,NA,NA,NA,0,9,2006,WD,Normal,195000
1239,63,13072,Pave,NA,AllPub,Inside,SawyerW,RRAe,Norm,1Fam,1Story,6,5,2005,Gable,CompShg,VinylSd,0,Gd,TA,PConc,Gd,TA,1141,GasA,1141,0,0,1141,1,3,1,TA,6,Typ,0,Detchd,484,TA,Y,0,NA,NA,NA,0,3,2006,WD,Abnorml,142500
1240,64,9037,Pave,NA,AllPub,Inside,Timber,Norm,Norm,1Fam,1Story,8,5,2006,Hip,CompShg,VinylSd,32,Gd,TA,PConc,Gd,TA,1476,GasA,1484,0,0,1484,2,2,1,Ex,6,Typ,1,Attchd,472,TA,Y,0,NA,NA,NA,0,12,2007,WD,Normal,265900
1241,65,8158,Pave,NA,AllPub,Inside,CollgCr,Norm,Norm,1Fam,2Story,7,5,2003,Gable,CompShg,VinylSd,252,Gd,TA,PConc,Gd,TA,884,GasA,884,884,0,1768,2,3,1,Gd,8,Typ,0,Attchd,543,TA,Y,0,NA,NA,NA,0,7,2008,WD,Normal,224900
1242,83,9849,Pave,NA,AllPub,Inside,Somerst,Norm,Norm,1Fam,1Story,7,6,2007,Hip,CompShg,VinylSd,0,Gd,TA,PConc,Gd,TA,1689,GasA,1689,0,0,1689,2,3,1,Gd,7,Typ,0,Attchd,954,TA,Y,0,NA,NA,NA,0,6,2007,New,Partial,248328
1243,85,10625,Pave,NA,AllPub,Inside,NWAmes,Norm,Norm,1Fam,SFoyer,7,6,1974,Gable,CompShg,Plywood,81,TA,TA,CBlock,Gd,TA,1053,GasA,1173,0,0,1173,2,3,1,Gd,6,Typ,2,Attchd,528,TA,Y,0,NA,MnPrv,NA,0,1,2010,WD,Family,170000
1244,107,13891,Pave,NA,AllPub,Inside,NridgHt,Norm,Norm,1Fam,1Story,10,5,2006,Gable,CompShg,VinylSd,NA,Ex,TA,PConc,Ex,Gd,2076,GasA,2076,0,0,2076,2,2,1,Ex,7,Typ,1,Attchd,850,TA,Y,0,NA,NA,NA,0,9,2006,New,Partial,465000
1245,NA,11435,Pave,NA,AllPub,Corner,Crawfor,Norm,Norm,1Fam,2Story,8,7,1929,Gable,CompShg,BrkFace,0,TA,TA,PConc,Gd,TA,792,GasA,792,725,0,1517,1,3,1,Gd,7,Typ,2,Detchd,400,TA,Y,0,NA,NA,NA,0,6,2006,WD,Normal,230000
1246,78,12090,Pave,NA,AllPub,Inside,NWAmes,Norm,Norm,1Fam,SLvl,6,7,1984,Hip,CompShg,VinylSd,74,TA,TA,CBlock,Gd,TA,585,GasA,1140,728,0,1868,3,3,1,TA,7,Typ,1,BuiltIn,477,TA,Y,0,NA,NA,NA,0,1,2007,WD,Abnorml,178000
1247,65,8125,Pave,NA,AllPub,Inside,Somerst,Norm,Norm,1Fam,2Story,7,5,2005,Gable,CompShg,VinylSd,0,Gd,TA,PConc,Gd,TA,756,GasA,756,797,0,1553,2,3,1,Gd,6,Typ,0,Attchd,615,TA,Y,0,NA,NA,NA,0,3,2006,New,Partial,186500
1248,NA,12328,Pave,NA,AllPub,Inside,Mitchel,Norm,Norm,1Fam,SLvl,6,5,1976,Gable,CompShg,HdBoard,335,TA,TA,CBlock,TA,TA,1012,GasA,1034,0,0,1034,1,3,1,TA,6,Typ,0,Attchd,888,TA,Y,0,NA,NA,NA,0,5,2010,WD,Normal,169900
1249,60,9600,Pave,Grvl,AllPub,Inside,OldTown,Norm,Norm,1Fam,2.5Unf,6,5,1917,Gable,CompShg,AsbShng,0,TA,TA,BrkTil,Gd,TA,735,OthW,1134,924,0,2058,1,3,1,TA,8,Typ,1,Detchd,396,Fa,P,0,NA,NA,NA,0,4,2008,WD,Normal,129500
1250,60,7200,Pave,NA,AllPub,Inside,NAmes,Norm,Norm,1Fam,1Story,5,7,1950,Gable,CompShg,MetalSd,0,TA,TA,CBlock,TA,TA,876,GasA,988,0,0,988,1,3,1,TA,6,Typ,0,Attchd,276,TA,Y,0,NA,NA,NA,0,5,2007,WD,Normal,119000
1251,93,11160,Pave,NA,AllPub,Corner,NAmes,Norm,Norm,1Fam,1Story,7,5,1968,Hip,CompShg,BrkFace,0,Gd,TA,CBlock,TA,TA,2110,GasA,2110,0,0,2110,2,3,1,Ex,8,Typ,2,Attchd,522,TA,Y,0,NA,NA,NA,0,4,2010,WD,Normal,244000
1252,NA,3136,Pave,NA,AllPub,Corner,NridgHt,Norm,Norm,TwnhsE,1Story,7,5,2003,Gable,CompShg,VinylSd,163,Gd,TA,PConc,Gd,TA,1405,GasA,1405,0,0,1405,2,2,1,Gd,6,Typ,1,Attchd,478,TA,Y,0,NA,NA,NA,0,3,2006,WD,Normal,171750
1253,62,9858,Pave,NA,AllPub,Inside,Mitchel,Norm,Norm,1Fam,1Story,5,6,1968,Gable,CompShg,HdBoard,0,TA,TA,CBlock,TA,TA,864,GasA,874,0,0,874,1,3,1,TA,5,Typ,0,Attchd,288,TA,Y,0,NA,GdWo,Shed,600,11,2009,WD,Normal,130000
1254,NA,17542,Pave,NA,AllPub,Inside,Veenker,Norm,Norm,1Fam,2Story,7,7,1974,Gable,CompShg,Wd Sdng,0,Gd,TA,CBlock,TA,TA,1192,GasA,1516,651,0,2167,2,3,1,Gd,9,Typ,2,Attchd,518,TA,Y,0,NA,MnPrv,NA,0,7,2007,WD,Normal,294000
1255,60,6931,Pave,NA,AllPub,Inside,Edwards,Norm,Norm,1Fam,2Story,7,5,2003,Gable,CompShg,VinylSd,92,Gd,TA,PConc,Gd,TA,746,GasA,760,896,0,1656,2,3,1,Gd,7,Typ,1,BuiltIn,397,TA,Y,0,NA,NA,NA,0,7,2008,WD,Normal,165400
1256,52,6240,Pave,NA,AllPub,Inside,BrkSide,Norm,Norm,1Fam,1.5Fin,6,6,1931,Gable,CompShg,Wd Sdng,0,TA,TA,BrkTil,TA,Fa,884,GasA,959,408,0,1367,1,3,1,TA,6,Typ,1,Detchd,560,TA,Y,0,NA,NA,NA,0,11,2007,WD,Normal,127500
1257,91,14303,Pave,NA,AllPub,Corner,NoRidge,Norm,Norm,1Fam,1Story,8,5,1994,Hip,CompShg,HdBoard,554,Gd,TA,PConc,Gd,TA,1986,GasA,1987,0,0,1987,2,2,1,Gd,7,Typ,1,Attchd,691,TA,Y,0,NA,NA,NA,0,8,2008,WD,Normal,301500
1258,56,4060,Pave,NA,AllPub,Corner,Edwards,Feedr,Norm,1Fam,1Story,5,8,1922,Gable,CompShg,Wd Sdng,0,TA,TA,PConc,Fa,TA,864,GasA,864,0,0,864,1,2,1,TA,4,Typ,0,NA,0,NA,Y,0,NA,NA,NA,0,7,2009,WD,Normal,99900
1259,59,9587,Pave,NA,AllPub,Inside,Gilbert,Norm,Norm,1Fam,SLvl,7,5,2005,Gable,CompShg,VinylSd,182,Gd,TA,PConc,Gd,TA,856,GasA,1166,0,0,1166,2,2,1,Gd,5,Typ,0,Attchd,400,TA,Y,0,NA,NA,NA,0,7,2008,WD,Normal,190000
1260,65,9750,Pave,NA,AllPub,FR2,NAmes,Norm,Norm,1Fam,1Story,6,8,1969,Gable,CompShg,HdBoard,0,TA,TA,CBlock,Gd,TA,1054,GasA,1054,0,0,1054,1,3,1,TA,6,Typ,0,Attchd,460,TA,Y,0,NA,NA,NA,0,7,2008,WD,Normal,151000
1261,NA,24682,Pave,NA,AllPub,CulDSac,Gilbert,RRAn,Norm,1Fam,2Story,6,5,1999,Gable,CompShg,VinylSd,0,TA,TA,PConc,Gd,TA,841,GasA,892,783,0,1675,2,3,1,TA,7,Typ,1,BuiltIn,502,TA,Y,0,NA,NA,NA,0,6,2009,WD,Normal,181000
1262,80,9600,Pave,NA,AllPub,Inside,NAmes,Norm,Norm,1Fam,1Story,5,6,1956,Hip,CompShg,MetalSd,0,TA,TA,CBlock,TA,TA,1050,GasA,1050,0,0,1050,1,2,1,TA,5,Typ,0,Attchd,338,TA,Y,0,NA,NA,NA,0,6,2009,WD,Normal,128900
1263,NA,11250,Pave,NA,AllPub,Inside,ClearCr,Norm,Norm,1Fam,1.5Fin,4,5,1957,Gable,CompShg,Wd Sdng,0,TA,TA,CBlock,TA,TA,1104,GasA,1104,684,0,1788,1,5,1,TA,8,Min2,2,Attchd,304,TA,Y,0,NA,NA,NA,0,11,2009,WD,Normal,161500
1264,60,13515,Pave,Pave,AllPub,Inside,BrkSide,Norm,Norm,1Fam,2Story,6,6,1919,Gambrel,CompShg,Wd Sdng,0,TA,TA,PConc,TA,TA,764,GasA,1060,764,0,1824,1,3,1,TA,8,Typ,1,Detchd,520,TA,N,0,NA,GdPrv,NA,0,7,2007,WD,Normal,180500
1265,34,4060,Pave,NA,AllPub,Inside,NAmes,Norm,Norm,TwnhsE,1Story,6,5,1998,Gable,CompShg,MetalSd,0,Gd,TA,PConc,Gd,TA,1405,GasA,1337,0,0,1337,2,2,1,Gd,5,Typ,0,Attchd,511,TA,Y,0,NA,NA,NA,0,8,2008,COD,Abnorml,181000
1266,35,3735,Pave,NA,AllPub,FR3,Somerst,Norm,Norm,TwnhsE,2Story,7,5,1999,Hip,CompShg,MetalSd,218,Gd,TA,PConc,Gd,TA,691,GasA,713,739,0,1452,2,3,1,Gd,6,Typ,0,Detchd,506,TA,Y,0,NA,NA,NA,0,3,2006,WD,Normal,183900
1267,60,10120,Pave,NA,AllPub,Inside,OldTown,Feedr,Norm,2fmCon,2.5Unf,7,4,1910,Hip,CompShg,Wd Sdng,0,Fa,TA,CBlock,TA,TA,925,GasA,964,925,0,1889,1,4,2,TA,9,Typ,1,Detchd,308,TA,N,0,NA,MnPrv,NA,0,1,2007,WD,Normal,122000
1268,89,13214,Pave,NA,AllPub,Inside,Timber,Norm,Norm,1Fam,1Story,9,5,2008,Hip,CompShg,Stucco,0,Ex,TA,PConc,Ex,TA,2002,GasA,2018,0,0,2018,2,3,1,Ex,10,Typ,1,Attchd,746,TA,Y,0,NA,NA,NA,0,5,2010,WD,Normal,378500
1269,NA,14100,Pave,NA,AllPub,Inside,Crawfor,Norm,Norm,1Fam,1.5Fin,8,9,1935,Gable,CompShg,Stucco,632,TA,Gd,CBlock,TA,TA,728,GasA,1968,1479,0,3447,3,4,1,Gd,11,Typ,2,BuiltIn,1014,TA,Y,0,NA,GdWo,NA,0,5,2008,WD,Normal,381000
1270,78,11344,Pave,NA,AllPub,Inside,NAmes,Feedr,Norm,1Fam,1.5Fin,5,5,1958,Gable,CompShg,MetalSd,180,TA,TA,CBlock,TA,TA,874,GasW,874,650,0,1524,1,3,1,TA,7,Typ,0,Attchd,315,TA,Y,0,NA,GdWo,NA,0,7,2007,WD,Normal,144000
